Q9UK53	reviewed	ING1_HUMAN	Inhibitor of growth protein 1	ING1	Homo sapiens (Human)	422
Q9UKN5	reviewed	PRDM4_HUMAN	PR domain zinc finger protein 4 (EC 2.1.1.-) (PR domain-containing protein 4)	PRDM4 PFM1	Homo sapiens (Human)	801
Q9UKS7	reviewed	IKZF2_HUMAN	Zinc finger protein Helios (Ikaros family zinc finger protein 2)	IKZF2 HELIOS ZNFN1A2	Homo sapiens (Human)	526
Q9UKT4	reviewed	FBX5_HUMAN	F-box only protein 5 (Early mitotic inhibitor 1)	FBXO5 EMI1 FBX5	Homo sapiens (Human)	447
Q9UKT9	reviewed	IKZF3_HUMAN	Zinc finger protein Aiolos (Ikaros family zinc finger protein 3)	IKZF3 ZNFN1A3	Homo sapiens (Human)	509
Q9UKV5	reviewed	AMFR_HUMAN	E3 ubiquitin-protein ligase AMFR (EC 2.3.2.36) (Autocrine motility factor receptor) (AMF receptor) (RING finger protein 45) (gp78)	AMFR RNF45	Homo sapiens (Human)	643
Q9UKW4	reviewed	VAV3_HUMAN	Guanine nucleotide exchange factor VAV3 (VAV-3)	VAV3	Homo sapiens (Human)	847
Q9UKY1	reviewed	ZHX1_HUMAN	Zinc fingers and homeoboxes protein 1	ZHX1	Homo sapiens (Human)	873
Q9UL40	reviewed	ZN346_HUMAN	Zinc finger protein 346 (Just another zinc finger protein)	ZNF346 JAZ	Homo sapiens (Human)	294
Q9UL41	reviewed	PNMA3_HUMAN	Paraneoplastic antigen Ma3	PNMA3 MA3	Homo sapiens (Human)	463
Q9UL68	reviewed	MYT1L_HUMAN	Myelin transcription factor 1-like protein (MyT1-L) (MyT1L)	MYT1L KIAA1106	Homo sapiens (Human)	1186
Q9ULD4	reviewed	BRPF3_HUMAN	Bromodomain and PHD finger-containing protein 3	BRPF3 KIAA1286	Homo sapiens (Human)	1205
Q9ULD5	reviewed	ZN777_HUMAN	Zinc finger protein 777	ZNF777 KIAA1285	Homo sapiens (Human)	831
Q9ULH1	reviewed	ASAP1_HUMAN	"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 (130 kDa phosphatidylinositol 4,5-bisphosphate-dependent ARF1 GTPase-activating protein) (ADP-ribosylation factor-directed GTPase-activating protein 1) (ARF GTPase-activating protein 1) (Development and differentiation-enhancing factor 1) (DEF-1) (Differentiation-enhancing factor 1) (PIP2-dependent ARF1 GAP)"	ASAP1 DDEF1 KIAA1249 PAG2	Homo sapiens (Human)	1129
Q9ULJ3	reviewed	ZBT21_HUMAN	Zinc finger and BTB domain-containing protein 21 (Zinc finger protein 295)	ZBTB21 KIAA1227 ZNF295	Homo sapiens (Human)	1066
Q9ULJ6	reviewed	ZMIZ1_HUMAN	Zinc finger MIZ domain-containing protein 1 (PIAS-like protein Zimp10) (Retinoic acid-induced protein 17)	ZMIZ1 KIAA1224 RAI17 ZIMP10	Homo sapiens (Human)	1067
Q9ULM2	reviewed	ZN490_HUMAN	Zinc finger protein 490	ZNF490 KIAA1198	Homo sapiens (Human)	529
Q9ULT6	reviewed	ZNRF3_HUMAN	E3 ubiquitin-protein ligase ZNRF3 (EC 2.3.2.27) (RING finger protein 203) (RING-type E3 ubiquitin transferase ZNRF3) (Zinc/RING finger protein 3)	ZNRF3 KIAA1133 RNF203	Homo sapiens (Human)	936
Q9ULU4	reviewed	ZMYD8_HUMAN	MYND-type zinc finger-containing chromatin reader ZMYND8 (Cutaneous T-cell lymphoma-associated antigen se14-3) (CTCL-associated antigen se14-3) (Protein kinase C-binding protein 1) (Rack7) (Transcription coregulator ZMYND8) (Zinc finger MYND domain-containing protein 8)	ZMYND8 KIAA1125 PRKCBP1 RACK7	Homo sapiens (Human)	1186
Q9ULV3	reviewed	CIZ1_HUMAN	Cip1-interacting zinc finger protein (CDKN1A-interacting zinc finger protein 1) (Nuclear protein NP94) (Zinc finger protein 356)	CIZ1 LSFR1 NP94 ZNF356	Homo sapiens (Human)	898
Q9ULV8	reviewed	CBLC_HUMAN	E3 ubiquitin-protein ligase CBL-C (EC 2.3.2.27) (RING finger protein 57) (RING-type E3 ubiquitin transferase CBL-C) (SH3-binding protein CBL-3) (SH3-binding protein CBL-C) (Signal transduction protein CBL-C)	CBLC CBL3 RNF57	Homo sapiens (Human)	474
Q9ULX3	reviewed	NOB1_HUMAN	RNA-binding protein NOB1 (EC 3.1.-.-) (Phosphorylation regulatory protein HP-10) (Protein ART-4)	NOB1 ART4 NOB1P PSMD8BP1 MSTP158	Homo sapiens (Human)	412
Q9ULX5	reviewed	RN112_HUMAN	RING finger protein 112 (EC 2.3.2.27) (Brain finger protein) (Zinc finger protein 179)	RNF112 BFP ZNF179	Homo sapiens (Human)	631
Q9ULX6	reviewed	AKP8L_HUMAN	A-kinase anchor protein 8-like (AKAP8-like protein) (Helicase A-binding protein 95) (HAP95) (Homologous to AKAP95 protein) (HA95) (Neighbor of A-kinase-anchoring protein 95) (Neighbor of AKAP95)	AKAP8L NAKAP NAKAP95 HRIHFB2018	Homo sapiens (Human)	646
Q9UM63	reviewed	PLAL1_HUMAN	Zinc finger protein PLAGL1 (Lost on transformation 1) (LOT-1) (Pleiomorphic adenoma-like protein 1) (Tumor suppressor ZAC)	PLAGL1 LOT1 ZAC	Homo sapiens (Human)	463
Q9UMN6	reviewed	KMT2B_HUMAN	Histone-lysine N-methyltransferase 2B (Lysine N-methyltransferase 2B) (EC 2.1.1.364) (Myeloid/lymphoid or mixed-lineage leukemia protein 4) (Trithorax homolog 2) (WW domain-binding protein 7) (WBP-7)	KMT2B HRX2 KIAA0304 MLL2 MLL4 TRX2 WBP7	Homo sapiens (Human)	2715
Q9UNE2	reviewed	RPH3L_HUMAN	Rab effector Noc2 (No C2 domains protein) (Rabphilin-3A-like protein)	RPH3AL NOC2	Homo sapiens (Human)	315
Q9UNL4	reviewed	ING4_HUMAN	Inhibitor of growth protein 4 (p29ING4)	ING4 My036	Homo sapiens (Human)	249
Q9UNY4	reviewed	TTF2_HUMAN	Transcription termination factor 2 (EC 3.6.4.-) (Lodestar homolog) (RNA polymerase II termination factor) (Transcription release factor 2) (F2) (HuF2)	TTF2	Homo sapiens (Human)	1162
Q9UNY5	reviewed	ZN232_HUMAN	Zinc finger protein 232 (Zinc finger and SCAN domain-containing protein 11)	ZNF232 ZSCAN11	Homo sapiens (Human)	444
Q9UPA5	reviewed	BSN_HUMAN	Protein bassoon (Zinc finger protein 231)	BSN KIAA0434 ZNF231	Homo sapiens (Human)	3926
Q9UPG8	reviewed	PLAL2_HUMAN	Zinc finger protein PLAGL2 (Pleiomorphic adenoma-like protein 2)	PLAGL2 KIAA0198	Homo sapiens (Human)	496
Q9UPN9	reviewed	TRI33_HUMAN	E3 ubiquitin-protein ligase TRIM33 (EC 2.3.2.27) (Ectodermin homolog) (RET-fused gene 7 protein) (Protein Rfg7) (RING-type E3 ubiquitin transferase TRIM33) (Transcription intermediary factor 1-gamma) (TIF1-gamma) (Tripartite motif-containing protein 33)	TRIM33 KIAA1113 RFG7 TIF1G	Homo sapiens (Human)	1127
Q9UPP1	reviewed	PHF8_HUMAN	Histone lysine demethylase PHF8 (EC 1.14.11.27) (EC 1.14.11.65) (PHD finger protein 8) ([histone H3]-dimethyl-L-lysine(36) demethylase PHF8) ([histone H3]-dimethyl-L-lysine(9) demethylase PHF8)	PHF8 KIAA1111 ZNF422	Homo sapiens (Human)	1060
Q9UPQ3	reviewed	AGAP1_HUMAN	"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1 (AGAP-1) (Centaurin-gamma-2) (Cnt-g2) (GTP-binding and GTPase-activating protein 1) (GGAP1)"	AGAP1 CENTG2 KIAA1099	Homo sapiens (Human)	857
Q9UPQ4	reviewed	TRI35_HUMAN	E3 ubiquitin-protein ligase TRIM35 (EC 2.3.2.27) (Hemopoietic lineage switch protein 5)	TRIM35 HLS5 KIAA1098	Homo sapiens (Human)	493
Q9UPQ7	reviewed	PZRN3_HUMAN	E3 ubiquitin-protein ligase PDZRN3 (EC 2.3.2.27) (Ligand of Numb protein X 3) (PDZ domain-containing RING finger protein 3) (RING-type E3 ubiquitin transferase PDZRN3) (Semaphorin cytoplasmic domain-associated protein 3) (Protein SEMACAP3)	PDZRN3 KIAA1095 LNX3 SEMCAP3	Homo sapiens (Human)	1066
Q9UPT8	reviewed	ZC3H4_HUMAN	Zinc finger CCCH domain-containing protein 4	ZC3H4 C19orf7 KIAA1064	Homo sapiens (Human)	1303
Q9UPT9	reviewed	UBP22_HUMAN	Ubiquitin carboxyl-terminal hydrolase 22 (EC 3.4.19.12) (Deubiquitinating enzyme 22) (Ubiquitin thioesterase 22) (Ubiquitin-specific-processing protease 22)	USP22 KIAA1063 USP3L	Homo sapiens (Human)	525
Q9UPV7	reviewed	PHF24_HUMAN	PHD finger protein 24	PHF24 KIAA1045	Homo sapiens (Human)	400
Q9UPW8	reviewed	UN13A_HUMAN	Protein unc-13 homolog A (Munc13-1)	UNC13A KIAA1032	Homo sapiens (Human)	1703
Q9UQ26	reviewed	RIMS2_HUMAN	Regulating synaptic membrane exocytosis protein 2 (Rab-3-interacting molecule 2) (RIM 2) (Rab-3-interacting protein 3)	RIMS2 KIAA0751 RAB3IP3 RIM2	Homo sapiens (Human)	1411
Q9UQR1	reviewed	ZN148_HUMAN	Zinc finger protein 148 (Transcription factor ZBP-89) (Zinc finger DNA-binding protein 89)	ZNF148 ZBP89	Homo sapiens (Human)	794
Q9WJR5	reviewed	POK19_HUMAN	Endogenous retrovirus group K member 19 Pol protein (HERV-K(C19) Pol protein) (HERV-K_19q11 provirus ancestral Pol protein) [Includes: Reverse transcriptase (RT) (EC 2.7.7.49); Ribonuclease H (RNase H) (EC 3.1.26.4); Integrase (IN)]	ERVK-19	Homo sapiens (Human)	959
Q9Y225	reviewed	RNF24_HUMAN	RING finger protein 24	RNF24	Homo sapiens (Human)	148
Q9Y242	reviewed	TCF19_HUMAN	Transcription factor 19 (TCF-19) (Transcription factor SC1)	TCF19 SC1	Homo sapiens (Human)	345
Q9Y252	reviewed	RNF6_HUMAN	E3 ubiquitin-protein ligase RNF6 (EC 2.3.2.27)	RNF6 SPG2	Homo sapiens (Human)	685
Q9Y253	reviewed	POLH_HUMAN	DNA polymerase eta (EC 2.7.7.7) (RAD30 homolog A) (Xeroderma pigmentosum variant type protein)	POLH RAD30 RAD30A XPV	Homo sapiens (Human)	713
Q9Y2E6	reviewed	DTX4_HUMAN	E3 ubiquitin-protein ligase DTX4 (EC 2.3.2.27) (Protein deltex-4) (Deltex4) (RING finger protein 155) (RING-type E3 ubiquitin transferase DTX4)	DTX4 KIAA0937 RNF155	Homo sapiens (Human)	619
Q9Y2I7	reviewed	FYV1_HUMAN	1-phosphatidylinositol 3-phosphate 5-kinase (Phosphatidylinositol 3-phosphate 5-kinase) (EC 2.7.1.150) (FYVE finger-containing phosphoinositide kinase) (PIKfyve) (Phosphatidylinositol 3-phosphate 5-kinase type III) (PIPkin-III) (Type III PIP kinase) (Serine-protein kinase PIKFYVE) (EC 2.7.11.1)	PIKFYVE KIAA0981 PIP5K3	Homo sapiens (Human)	2098
Q9Y2J0	reviewed	RP3A_HUMAN	Rabphilin-3A (Exophilin-1)	RPH3A KIAA0985	Homo sapiens (Human)	694
Q9Y2K1	reviewed	ZBTB1_HUMAN	Zinc finger and BTB domain-containing protein 1	ZBTB1 KIAA0997	Homo sapiens (Human)	713
Q9Y2K6	reviewed	UBP20_HUMAN	Ubiquitin carboxyl-terminal hydrolase 20 (EC 3.4.19.12) (Deubiquitinating enzyme 20) (Ubiquitin thioesterase 20) (Ubiquitin-specific-processing protease 20) (VHL-interacting deubiquitinating enzyme 2) (hVDU2)	USP20 KIAA1003 LSFR3A VDU2	Homo sapiens (Human)	914
Q9Y2K7	reviewed	KDM2A_HUMAN	Lysine-specific demethylase 2A (EC 1.14.11.27) (CXXC-type zinc finger protein 8) (F-box and leucine-rich repeat protein 11) (F-box protein FBL7) (F-box protein Lilina) (F-box/LRR-repeat protein 11) (JmjC domain-containing histone demethylation protein 1A) ([Histone-H3]-lysine-36 demethylase 1A)	KDM2A CXXC8 FBL11 FBL7 FBXL11 JHDM1A KIAA1004	Homo sapiens (Human)	1162
Q9Y2M0	reviewed	FAN1_HUMAN	Fanconi-associated nuclease 1 (EC 3.1.21.-) (EC 3.1.4.1) (FANCD2/FANCI-associated nuclease 1) (hFAN1) (Myotubularin-related protein 15)	FAN1 KIAA1018 MTMR15	Homo sapiens (Human)	1017
Q9Y2P0	reviewed	ZN835_HUMAN	Zinc finger protein 835	ZNF835	Homo sapiens (Human)	537
Q9Y2P7	reviewed	ZN256_HUMAN	Zinc finger protein 256 (Bone marrow zinc finger 3) (BMZF-3)	ZNF256 BMZF3	Homo sapiens (Human)	627
Q9Y2X7	reviewed	GIT1_HUMAN	ARF GTPase-activating protein GIT1 (ARF GAP GIT1) (Cool-associated and tyrosine-phosphorylated protein 1) (CAT-1) (CAT1) (G protein-coupled receptor kinase-interactor 1) (GRK-interacting protein 1) (p95-APP1)	GIT1	Homo sapiens (Human)	761
Q9Y2X9	reviewed	ZN281_HUMAN	Zinc finger protein 281 (GC-box-binding zinc finger protein 1) (Transcription factor ZBP-99) (Zinc finger DNA-binding protein 99)	ZNF281 GZP1 ZBP99	Homo sapiens (Human)	895
Q9Y2Y1	reviewed	RPC10_HUMAN	DNA-directed RNA polymerase III subunit RPC10 (RNA polymerase III subunit C10) (DNA-directed RNA polymerase III subunit K) (RNA polymerase III 12.5 kDa subunit) (RPC12.5) (RNA polymerase III subunit C11) (HsC11p) (RPC11) (hRPC11)	POLR3K RPC11 My010	Homo sapiens (Human)	108
Q9Y2Y4	reviewed	ZBT32_HUMAN	Zinc finger and BTB domain-containing protein 32 (FANCC-interacting protein) (Fanconi anemia zinc finger protein) (Testis zinc finger protein) (Zinc finger protein 538)	ZBTB32 FAZF TZFP ZNF538	Homo sapiens (Human)	487
Q9Y2Y9	reviewed	KLF13_HUMAN	Krueppel-like factor 13 (Basic transcription element-binding protein 3) (BTE-binding protein 3) (Novel Sp1-like zinc finger transcription factor 1) (RANTES factor of late activated T-lymphocytes 1) (RFLAT-1) (Transcription factor BTEB3) (Transcription factor NSLP1)	KLF13 BTEB3 NSLP1	Homo sapiens (Human)	288
Q9Y3C5	reviewed	RNF11_HUMAN	RING finger protein 11	RNF11 CGI-123	Homo sapiens (Human)	154
Q9Y3M9	reviewed	ZN337_HUMAN	Zinc finger protein 337	ZNF337	Homo sapiens (Human)	751
Q9Y3S2	reviewed	ZN330_HUMAN	Zinc finger protein 330 (Nucleolar autoantigen 36) (Nucleolar cysteine-rich protein)	ZNF330 NOA36	Homo sapiens (Human)	320
Q9Y3Y4	reviewed	PYGO1_HUMAN	Pygopus homolog 1	PYGO1	Homo sapiens (Human)	419
Q9Y462	reviewed	ZN711_HUMAN	Zinc finger protein 711 (Zinc finger protein 6)	ZNF711 CMPX1 ZNF6	Homo sapiens (Human)	761
Q9Y466	reviewed	NR2E1_HUMAN	Nuclear receptor subfamily 2 group E member 1 (Nuclear receptor TLX) (Protein tailless homolog) (Tll) (hTll)	NR2E1 TLX	Homo sapiens (Human)	385
Q9Y467	reviewed	SALL2_HUMAN	Sal-like protein 2 (Zinc finger protein 795) (Zinc finger protein SALL2) (Zinc finger protein Spalt-2) (Sal-2) (hSal2)	SALL2 KIAA0360 SAL2 ZNF795	Homo sapiens (Human)	1007
Q9Y468	reviewed	LMBL1_HUMAN	Lethal(3)malignant brain tumor-like protein 1 (H-l(3)mbt) (H-l(3)mbt protein) (L(3)mbt-like) (L(3)mbt protein homolog) (L3MBTL1)	L3MBTL1 KIAA0681 L3MBT L3MBTL	Homo sapiens (Human)	840
Q9Y473	reviewed	ZN175_HUMAN	Zinc finger protein 175 (Zinc finger protein OTK18)	ZNF175	Homo sapiens (Human)	711
Q9Y483	reviewed	MTF2_HUMAN	Metal-response element-binding transcription factor 2 (Metal regulatory transcription factor 2) (Metal-response element DNA-binding protein M96) (Polycomb-like protein 2) (hPCl2)	MTF2 PCL2	Homo sapiens (Human)	593
Q9Y4C1	reviewed	KDM3A_HUMAN	Lysine-specific demethylase 3A (EC 1.14.11.65) (JmjC domain-containing histone demethylation protein 2A) (Jumonji domain-containing protein 1A) ([histone H3]-dimethyl-L-lysine(9) demethylase 3A)	KDM3A JHDM2A JMJD1 JMJD1A KIAA0742 TSGA	Homo sapiens (Human)	1321
Q9Y4E5	reviewed	ZN451_HUMAN	E3 SUMO-protein ligase ZNF451 (EC 2.3.2.-) (Coactivator for steroid receptors) (E3 SUMO-protein transferase ZNF451) (Zinc finger protein 451)	ZNF451 COASTER KIAA0576 KIAA1702	Homo sapiens (Human)	1061
Q9Y4G2	reviewed	PKHM1_HUMAN	Pleckstrin homology domain-containing family M member 1 (PH domain-containing family M member 1) (162 kDa adapter protein) (AP162)	PLEKHM1 KIAA0356	Homo sapiens (Human)	1056
Q9Y4J8	reviewed	DTNA_HUMAN	Dystrobrevin alpha (DTN-A) (Alpha-dystrobrevin) (Dystrophin-related protein 3)	DTNA DRP3	Homo sapiens (Human)	743
Q9Y4K3	reviewed	TRAF6_HUMAN	TNF receptor-associated factor 6 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF6) (Interleukin-1 signal transducer) (RING finger protein 85) (RING-type E3 ubiquitin transferase TRAF6)	TRAF6 RNF85	Homo sapiens (Human)	522
Q9Y4L5	reviewed	RN115_HUMAN	E3 ubiquitin-protein ligase RNF115 (EC 2.3.2.27) (RING finger protein 115) (RING-type E3 ubiquitin transferase RNF115) (Rab7-interacting RING finger protein) (Rabring 7) (Zinc finger protein 364)	RNF115 ZNF364	Homo sapiens (Human)	304
Q9Y4X4	reviewed	KLF12_HUMAN	Krueppel-like factor 12 (Transcriptional repressor AP-2rep)	KLF12 AP2REP HSPC122	Homo sapiens (Human)	402
Q9Y4X5	reviewed	ARI1_HUMAN	E3 ubiquitin-protein ligase ARIH1 (EC 2.3.2.31) (H7-AP2) (HHARI) (Monocyte protein 6) (MOP-6) (Protein ariadne-1 homolog) (ARI-1) (UbcH7-binding protein) (UbcM4-interacting protein) (Ubiquitin-conjugating enzyme E2-binding protein 1)	ARIH1 ARI MOP6 UBCH7BP HUSSY-27	Homo sapiens (Human)	557
Q9Y508	reviewed	RN114_HUMAN	E3 ubiquitin-protein ligase RNF114 (EC 2.3.2.27) (RING finger protein 114) (RING-type E3 ubiquitin transferase RNF114) (Zinc finger protein 228) (Zinc finger protein 313)	RNF114 ZNF228 ZNF313	Homo sapiens (Human)	228
Q9Y577	reviewed	TRI17_HUMAN	E3 ubiquitin-protein ligase TRIM17 (EC 2.3.2.27) (RING finger protein 16) (RING-type E3 ubiquitin transferase TRIM17) (Testis RING finger protein) (Tripartite motif-containing protein 17)	TRIM17 RBCC RNF16 TERF	Homo sapiens (Human)	477
Q9Y5A6	reviewed	ZSC21_HUMAN	Zinc finger and SCAN domain-containing protein 21 (Renal carcinoma antigen NY-REN-21) (Zinc finger protein 38 homolog) (Zfp-38)	ZSCAN21 ZFP38 ZNF38	Homo sapiens (Human)	473
Q9Y5S2	reviewed	MRCKB_HUMAN	Serine/threonine-protein kinase MRCK beta (EC 2.7.11.1) (CDC42-binding protein kinase beta) (CDC42BP-beta) (DMPK-like beta) (Myotonic dystrophy kinase-related CDC42-binding kinase beta) (MRCK beta) (Myotonic dystrophy protein kinase-like beta)	CDC42BPB KIAA1124	Homo sapiens (Human)	1711
Q9Y5T5	reviewed	UBP16_HUMAN	Ubiquitin carboxyl-terminal hydrolase 16 (EC 3.4.19.12) (Deubiquitinating enzyme 16) (Ubiquitin thioesterase 16) (Ubiquitin-processing protease UBP-M) (Ubiquitin-specific-processing protease 16)	USP16 MSTP039	Homo sapiens (Human)	823
Q9Y5W3	reviewed	KLF2_HUMAN	Krueppel-like factor 2 (Lung krueppel-like factor)	KLF2 LKLF	Homo sapiens (Human)	355
Q9Y5X4	reviewed	NR2E3_HUMAN	Photoreceptor-specific nuclear receptor (Nuclear receptor subfamily 2 group E member 3) (Retina-specific nuclear receptor)	NR2E3 PNR RNR	Homo sapiens (Human)	410
Q9Y6I4	reviewed	UBP3_HUMAN	Ubiquitin carboxyl-terminal hydrolase 3 (EC 3.4.19.12) (Deubiquitinating enzyme 3) (Ubiquitin thioesterase 3) (Ubiquitin-specific-processing protease 3)	USP3	Homo sapiens (Human)	520
Q9Y6K1	reviewed	DNM3A_HUMAN	DNA (cytosine-5)-methyltransferase 3A (Dnmt3a) (EC 2.1.1.37) (Cysteine methyltransferase DNMT3A) (EC 2.1.1.-) (DNA methyltransferase HsaIIIA) (DNA MTase HsaIIIA) (M.HsaIIIA)	DNMT3A	Homo sapiens (Human)	912
Q9Y6K9	reviewed	NEMO_HUMAN	NF-kappa-B essential modulator (NEMO) (FIP-3) (IkB kinase-associated protein 1) (IKKAP1) (Inhibitor of nuclear factor kappa-B kinase subunit gamma) (I-kappa-B kinase subunit gamma) (IKK-gamma) (IKKG) (IkB kinase subunit gamma) (NF-kappa-B essential modifier)	IKBKG FIP3 NEMO	Homo sapiens (Human)	419
Q9Y6T7	reviewed	DGKB_HUMAN	Diacylglycerol kinase beta (DAG kinase beta) (EC 2.7.1.107) (90 kDa diacylglycerol kinase) (Diglyceride kinase beta) (DGK-beta)	DGKB DAGK2 KIAA0718	Homo sapiens (Human)	804
Q9Y6V0	reviewed	PCLO_HUMAN	Protein piccolo (Aczonin)	PCLO ACZ KIAA0559	Homo sapiens (Human)	5142
Q9Y6X2	reviewed	PIAS3_HUMAN	E3 SUMO-protein ligase PIAS3 (EC 2.3.2.-) (E3 SUMO-protein transferase PIAS3) (Protein inhibitor of activated STAT protein 3)	PIAS3	Homo sapiens (Human)	628
Q9Y6X8	reviewed	ZHX2_HUMAN	Zinc fingers and homeoboxes protein 2 (Alpha-fetoprotein regulator 1) (AFP regulator 1) (Regulator of AFP) (Zinc finger and homeodomain protein 2)	ZHX2 AFR1 KIAA0854 RAF	Homo sapiens (Human)	837
Q9Y6X9	reviewed	MORC2_HUMAN	ATPase MORC2 (EC 3.6.1.-) (MORC family CW-type zinc finger protein 2) (Zinc finger CW-type coiled-coil domain protein 1)	MORC2 KIAA0852 ZCWCC1	Homo sapiens (Human)	1032
A1L020	reviewed	MEX3A_HUMAN	RNA-binding protein MEX3A (RING finger and KH domain-containing protein 4)	MEX3A RKHD4	Homo sapiens (Human)	520
A1YPR0	reviewed	ZBT7C_HUMAN	Zinc finger and BTB domain-containing protein 7C (Affected by papillomavirus DNA integration in ME180 cells protein 1) (APM-1) (Zinc finger and BTB domain-containing protein 36) (Zinc finger protein 857C)	ZBTB7C APM1 ZBTB36 ZNF857C	Homo sapiens (Human)	619
A2RRD8	reviewed	ZN320_HUMAN	Zinc finger protein 320	ZNF320	Homo sapiens (Human)	509
A6NLU0	reviewed	RFPLA_HUMAN	Ret finger protein-like 4A (RING finger protein 210)	RFPL4A RFPL4 RNF210	Homo sapiens (Human)	287
A6NNE9	reviewed	MARHB_HUMAN	E3 ubiquitin-protein ligase MARCHF11 (EC 2.3.2.27) (Membrane-associated RING finger protein 11) (Membrane-associated RING-CH protein XI) (MARCH-XI) (RING-type E3 ubiquitin transferase MARCHF11)	MARCHF11 MARCH11	Homo sapiens (Human)	402
A8K979	reviewed	ERI2_HUMAN	ERI1 exoribonuclease 2 (EC 3.1.-.-) (Exonuclease domain-containing protein 1)	ERI2 EXOD1 KIAA1504	Homo sapiens (Human)	691
O14545	reviewed	TRAD1_HUMAN	TRAF-type zinc finger domain-containing protein 1 (Protein FLN29)	TRAFD1 FLN29	Homo sapiens (Human)	582
O14709	reviewed	ZN197_HUMAN	Zinc finger protein 197 (Zinc finger protein with KRAB and SCAN domains 9) (ZnF20) (pVHL-associated KRAB domain-containing protein)	ZNF197 ZKSCAN9 ZNF166	Homo sapiens (Human)	1029
O14753	reviewed	OVOL1_HUMAN	Putative transcription factor Ovo-like 1 (hOvo1)	OVOL1	Homo sapiens (Human)	267
O15016	reviewed	TRI66_HUMAN	Tripartite motif-containing protein 66	TRIM66 C11orf29 KIAA0298	Homo sapiens (Human)	1351
O15090	reviewed	ZN536_HUMAN	Zinc finger protein 536	ZNF536 KIAA0390	Homo sapiens (Human)	1300
O43345	reviewed	ZN208_HUMAN	Zinc finger protein 208 (Zinc finger protein 91-like)	ZNF208 ZNF91L	Homo sapiens (Human)	1280
O60765	reviewed	Z354A_HUMAN	Zinc finger protein 354A (Transcription factor 17) (TCF-17) (Zinc finger protein eZNF)	ZNF354A EZNF HKL1 TCF17	Homo sapiens (Human)	605
O75123	reviewed	ZN623_HUMAN	Zinc finger protein 623	ZNF623 KIAA0628	Homo sapiens (Human)	536
O75346	reviewed	ZN253_HUMAN	Zinc finger protein 253 (Bone marrow zinc finger 1) (BMZF-1) (Zinc finger protein 411)	ZNF253 BMZF1 ZNF411	Homo sapiens (Human)	499
O75437	reviewed	ZN254_HUMAN	Zinc finger protein 254 (Bone marrow zinc finger 5) (BMZF-5) (Hematopoietic cell-derived zinc finger protein 1) (HD-ZNF1) (Zinc finger protein 539) (Zinc finger protein 91-like)	ZNF254 BMZF5 ZNF539 ZNF91L	Homo sapiens (Human)	659
O75541	reviewed	ZN821_HUMAN	Zinc finger protein 821	ZNF821	Homo sapiens (Human)	412
O75764	reviewed	TCEA3_HUMAN	Transcription elongation factor A protein 3 (Transcription elongation factor S-II protein 3) (Transcription elongation factor TFIIS.h)	TCEA3 TFIISH	Homo sapiens (Human)	348
O75820	reviewed	ZN189_HUMAN	Zinc finger protein 189	ZNF189	Homo sapiens (Human)	626
O94892	reviewed	ZN432_HUMAN	Zinc finger protein 432	ZNF432 KIAA0798	Homo sapiens (Human)	652
O95625	reviewed	ZBT11_HUMAN	Zinc finger and BTB domain-containing protein 11	ZBTB11	Homo sapiens (Human)	1053
O95780	reviewed	ZN682_HUMAN	Zinc finger protein 682	ZNF682	Homo sapiens (Human)	498
P0CI25	reviewed	TRI49_HUMAN	Tripartite motif-containing protein 49 (RING finger protein 18) (Testis-specific RING-finger protein)	TRIM49 RNF18	Homo sapiens (Human)	452
P10072	reviewed	ZN875_HUMAN	Zinc finger protein 875 (Krueppel-related zinc finger protein 1) (Protein HKR1)	ZNF875 HKR1	Homo sapiens (Human)	659
P10266	reviewed	POK10_HUMAN	Endogenous retrovirus group K member 10 Pol protein (HERV-K10 Pol protein) (HERV-K107 Pol protein) (HERV-K_5q33.3 provirus ancestral Pol protein) [Includes: Reverse transcriptase (RT) (EC 2.7.7.49); Ribonuclease H (RNase H) (EC 3.1.26.4); Integrase (IN)]	ERVK-10	Homo sapiens (Human)	1014
P15621	reviewed	ZNF44_HUMAN	Zinc finger protein 44 (Gonadotropin-inducible ovary transcription repressor 2) (GIOT-2) (Zinc finger protein 55) (Zinc finger protein 58) (Zinc finger protein KOX7)	ZNF44 GIOT2 KOX7 ZNF55 ZNF58	Homo sapiens (Human)	663
P17019	reviewed	ZN708_HUMAN	Zinc finger protein 708 (Zinc finger protein 15) (Zinc finger protein 15-like 1) (Zinc finger protein KOX8)	ZNF708 KOX8 ZNF15 ZNF15L1	Homo sapiens (Human)	563
P17025	reviewed	ZN182_HUMAN	Zinc finger protein 182 (Zinc finger protein 21) (Zinc finger protein KOX14)	ZNF182 KOX14 ZNF21	Homo sapiens (Human)	639
P17026	reviewed	ZNF22_HUMAN	Zinc finger protein 22 (Zinc finger protein KOX15) (Zinc finger protein Krox-26)	ZNF22 KOX15 KROX26	Homo sapiens (Human)	224
